licencia_id,origen,municipio,direccion_consultada,lat,lon,etiqueta_icgc,geocodificado,en_ciudad
HUTB-007227,vut,Sitges,"Carrer BISBE BRIVA MIRABENT 3, Sitges",41.23801318,1.8189037,,True,False
HUTB-007228,vut,Sitges,"Carrer Sant Sebastia 5, Sitges",41.2376914,1.81191275,,True,False
HUTB-007233,vut,Badalona,"Carrer Sant Josep Oriol 45, Badalona",41.45313272,2.2557265,,True,False
HUTB-007234,vut,Pineda de Mar,"Carrer Camos 2, Pineda de Mar",41.61884949,2.68091907,,True,False
HUTB-007235,vut,Pineda de Mar,"Carrer Calella 2, Pineda de Mar",41.619056,2.68162834,,True,False
HUTB-007239,vut,Castelldefels,"Passeig Marítim 340, Castelldefels",41.26534177,1.95458741,,True,False
HUTB-007385,vut,Canet de Mar,"Carrer Oliver 4, Canet de Mar",41.58854663,2.58472817,,True,False
HUTB-007240,vut,Castelldefels,"Passeig Marítim 340, Castelldefels",41.26534177,1.95458741,,True,False
HUTB-007241,vut,Castelldefels,"Passeig Marítim 340, Castelldefels",41.26534177,1.95458741,,True,False
HUTB-007242,vut,Castelldefels,"Passeig Marítim 340, Castelldefels",41.26534177,1.95458741,,True,False
HUTB-007243,vut,Castelldefels,"Passeig Marítim 340, Castelldefels",41.26534177,1.95458741,,True,False
HUTB-007244,vut,Castelldefels,"Passeig Marítim 340, Castelldefels",41.26534177,1.95458741,,True,False
HUTB-007245,vut,Castelldefels,"Passeig Marítim 340, Castelldefels",41.26534177,1.95458741,,True,False
HUTB-007246,vut,Calella,"Carrer Diputació 108, Calella",41.61030159,2.64882359,,True,False
HUTB-007249,vut,Calella,"Carrer de Sant Josep 41, Calella",41.61448454,2.66059096,,True,False
HUTB-007251,vut,Mataró,"Camí Valldeix 29, Mataró",41.57076068,2.44109617,,True,False
HUTB-007301,vut,Sant Cugat del Vallès,"Carrer Magarola 31, Sant Cugat del Vallès",41.43036931,2.10340052,,True,True
HUTB-007323,vut,Sant Pol de Mar,"Carrer Doctor Riera Vaquer 11, Sant Pol de Mar",,,,False,False
HUTB-007060,vut,Sant Pere de Ribes,"Carrer Pins 1, Sant Pere de Ribes",41.25405163,1.77979354,,True,False
HUTB-007057,vut,Sant Pol de Mar,"Carrer Santa Victòria 7, Sant Pol de Mar",41.60180895,2.62164279,,True,False
HUTB-007677,vut,Arenys de Munt,"Carrer Heures 151, Arenys de Munt",,,,False,False
HUTB-007047,vut,Calella,"Carrer Montnegre 47, Calella",41.61262528,2.65023789,,True,False
HUTB-006506,vut,Sitges,"Travessera Balmins 5, Sitges",41.23673385,1.81644974,,True,False
HUTB-006507,vut,Sitges,"Travessera Balmins 5, Sitges",41.23673385,1.81644974,,True,False
HUTB-006520,vut,Sitges,"Travessera Balmins 5, Sitges",41.23673385,1.81644974,,True,False
HUTB-006521,vut,Sitges,"Travessera Balmins 5, Sitges",41.23673385,1.81644974,,True,False
HUTB-006522,vut,Sitges,"Travessera Balmins 5, Sitges",41.23673385,1.81644974,,True,False
HUTB-006523,vut,Sitges,"Travessera Balmins 5, Sitges",41.23673385,1.81644974,,True,False
HUTB-006524,vut,Sitges,"Carrer Sant Bonaventura 31, Sitges",41.23688397,1.80713741,,True,False
HUTB-006526,vut,Sitges,"Carrer Sant Bonaventura 31, Sitges",41.23688397,1.80713741,,True,False
HUTB-006528,vut,Sitges,"Carrer Sant Bonaventura 31, Sitges",41.23688397,1.80713741,,True,False
HUTB-006534,vut,Sitges,"Carrer Sant Bonaventura 31, Sitges",41.23688397,1.80713741,,True,False
HUTB-006537,vut,Sitges,"Carrer Sant Bonaventura 31, Sitges",41.23688397,1.80713741,,True,False
HUTB-006539,vut,Sitges,"Carrer Sant Bonaventura 31, Sitges",41.23688397,1.80713741,,True,False
HUTB-006541,vut,Sitges,"Carrer Sant Bonaventura 31, Sitges",41.23688397,1.80713741,,True,False
HUTB-006542,vut,Sitges,"Carrer Sant Bonaventura 31, Sitges",41.23688397,1.80713741,,True,False
HUTB-006544,vut,Sitges,"Carrer Sant Bonaventura 31, Sitges",41.23688397,1.80713741,,True,False
HUTB-006545,vut,Sitges,"Carrer Sant Bonaventura 31, Sitges",41.23688397,1.80713741,,True,False
HUTB-006546,vut,Sitges,"Carrer Sant Bonaventura 31, Sitges",41.23688397,1.80713741,,True,False
HUTB-006548,vut,Sitges,"Carrer Sant Bonaventura 31, Sitges",41.23688397,1.80713741,,True,False
HUTB-006549,vut,Sitges,"Carrer Sant Bonaventura 31, Sitges",41.23688397,1.80713741,,True,False
HUTB-006551,vut,Sitges,"Carrer Parellades 24, Sitges",41.23639458,1.80851314,,True,False
HUTB-006553,vut,Sitges,"Carrer Rafael Llopart 74, Sitges",41.23638078,1.81271762,,True,False
HUTB-006612,vut,Canet de Mar,"Carrer d Oliver 4, Canet de Mar",41.58854663,2.58472817,,True,False
HUTB-006623,vut,Calella,"Carrer Diputació 108, Calella",41.61030159,2.64882359,,True,False
HUTB-006667,vut,Sant Pol de Mar,"Passatge Domenech i Muntaner 74, Sant Pol de Mar",41.59797938,2.6096575,,True,False
HUTB-006669,vut,Sant Pol de Mar,"Carrer Serrat del Mas, S.A. (antes 21 cambio nï¿¿ ayuntamiento) 23, Sant Pol de Mar",,,,False,False
HUTB-006505,vut,Sitges,"Travessera Balmins 5, Sitges",41.23673385,1.81644974,,True,False
HUTB-006504,vut,Sitges,"Travessera Balmins 5, Sitges",41.23673385,1.81644974,,True,False
HUTB-006503,vut,Sitges,"Carrer Mare Pilar Franquet 8, Sitges",41.24305147,1.81127913,,True,False
HUTB-006461,vut,Sitges,"Carrer Muntaner 10, Sitges",41.23712714,1.80468148,,True,False
HUTB-006447,vut,Caldes de Montbui,"Carrer Major 124, Caldes de Montbui",41.63617074,2.1619596,,True,False
HUTB-006448,vut,Montgat,"Carrer Lleida 3, Montgat",41.46489988,2.27485518,,True,False
HUTB-006449,vut,Premià de Dalt,"Avinguda Josep Tarradelles 29, Premià de Dalt",41.49640283,2.33830665,,True,False
HUTB-006453,vut,Sitges,"Carrer Barcelona 23, Sitges",41.23585654,1.81253427,,True,False
HUTB-006454,vut,Sitges,"Carrer Marina 4, Sitges",41.23739837,1.82775713,,True,False
HUTB-006455,vut,Sitges,"Carrer Taco 19, Sitges",41.23515584,1.81040397,,True,False
