id,host_id,host_perfil,regimen,cesion_entera,estado_actividad,sujeto_a_ley_vut,motivo_exclusion,neighbourhood_group,neighbourhood,room_type,property_type,accommodates,bedrooms,minimum_nights,uso_turistico,borde_31_noches,licencia_regional,vivienda_id,anuncios_de_la_vivienda,es_repeticion,precio_anuncio,precio_por_plaza,precio_plaza_anual,banda_plaza,factor_temporada,number_of_reviews_ltm,availability_365,license,situacion,sujeto_a_vut,sin_licencia,actividad_reciente
593231246413554493,2320210.0,solo_con_licencia,sin_declarar,True,inactivo,False,estancia_de_32_noches,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Entire home/apt,Entire rental unit,5.0,3.0,32.0,False,False,Exempt - seasonal rental,anuncio:593231246413554493,1,False,144.54,28.91,24.33,€,1.188,0,364,Spain - National registration number<br />ESFCNT00000811900006847600000000000000000000000000009<br /><br />Barcelona - Regional registration number<br />Exempt - seasonal rental,exencion_declarada,False,False,False
593317462504450084,8051424.0,,sin_declarar,True,inactivo,False,estancia_de_32_noches,Eixample,la Nova Esquerra de l'Eixample,Entire home/apt,Entire rental unit,4.0,4.0,32.0,False,False,Exempt - seasonal rental,anuncio:593317462504450084,1,False,117.66,29.42,24.76,€,1.188,0,253,Spain - National registration number<br />ESFCNT00000806000034721700000000000000000000000000007<br /><br />Barcelona - Regional registration number<br />Exempt - seasonal rental,exencion_declarada,False,False,False
593500067471192510,451845084.0,solo_sin_licencia,sin_declarar,True,inactivo,False,sin_actividad,Sant Martí,el Parc i la Llacuna del Poblenou,Entire home/apt,Entire rental unit,4.0,3.0,31.0,True,True,,anuncio:593500067471192510,1,False,,,,,1.188,0,0,,sin_declarar,True,False,False
594547252026319297,385460765.0,solo_con_licencia,hotel,False,inactivo,False,regimen_no_vut,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Private room,Private room in hostel,1.0,1.0,1.0,True,False,HB-004388,anuncio:594547252026319297,1,False,109.0,109.0,91.74,€€€,1.188,0,139,Barcelona - Regional registration number<br />HB-004388<br /><br />Spain - National registration number<br />Exempt - hostel,licencia_otro_regimen,False,False,False
594547708296997920,385460765.0,solo_con_licencia,hotel,False,inactivo,False,regimen_no_vut,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Private room,Private room in hostel,2.0,1.0,1.0,True,False,HB-004388,anuncio:594547708296997920,1,False,151.0,75.5,63.55,€€,1.188,0,95,Barcelona - Regional registration number<br />HB-004388<br /><br />Spain - National registration number<br />Exempt - hostel,licencia_otro_regimen,False,False,False
594561548210851021,385460765.0,solo_con_licencia,hotel,False,activo,False,regimen_no_vut,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Private room,Private room in hostel,1.0,1.0,1.0,True,False,HB-004388,anuncio:594561548210851021,1,False,87.0,87.0,73.23,€€€,1.188,1,160,Barcelona - Regional registration number<br />HB-004388<br /><br />Spain - National registration number<br />Exempt - hostel,licencia_otro_regimen,False,False,True
594563088166163172,385460765.0,solo_con_licencia,hotel,False,inactivo,False,regimen_no_vut,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Private room,Private room in hostel,2.0,1.0,1.0,True,False,HB-004388,anuncio:594563088166163172,1,False,109.0,54.5,45.87,€€,1.188,0,80,Barcelona - Regional registration number<br />HB-004388<br /><br />Spain - National registration number<br />Exempt - hostel,licencia_otro_regimen,False,False,False
594738566931110712,254922474.0,solo_con_licencia,vivienda_uso_turistico,False,sin_confirmar,False,no_es_cesion_entera,Ciutat Vella,el Raval,Private room,Private room in rental unit,2.0,,20.0,True,False,HUTB-004007,HUTB-004007,3,True,602.5,301.25,253.55,€€€€,1.188,0,270,Barcelona - Regional registration number<br />HUTB-004007,licencia_verificada,False,False,False
594993582785131440,1709128.0,,sin_declarar,True,activo,False,estancia_de_32_noches,Ciutat Vella,el Barri Gòtic,Entire home/apt,Entire rental unit,2.0,1.0,32.0,False,False,Exempt - seasonal rental,anuncio:594993582785131440,1,False,60.13,30.06,25.3,€,1.188,1,334,Spain - National registration number<br />Exempt - tourist apartment<br /><br />Barcelona - Regional registration number<br />Exempt - seasonal rental,exencion_declarada,False,False,True
596379975276753528,6274273.0,,sin_declarar,True,sin_confirmar,False,estancia_de_32_noches,Ciutat Vella,la Barceloneta,Entire home/apt,Entire rental unit,2.0,1.0,35.0,False,False,,anuncio:596379975276753528,1,False,65.14,32.57,27.41,€,1.188,0,365,,sin_declarar,False,False,False
596441359341486631,6274273.0,,sin_declarar,True,inactivo,False,estancia_de_32_noches,Sants-Montjuïc,Sants,Entire home/apt,Entire rental unit,4.0,3.0,35.0,False,False,,anuncio:596441359341486631,1,False,62.46,15.62,13.15,€,1.188,0,306,,sin_declarar,False,False,False
596462985209469028,6274273.0,,sin_declarar,True,sin_confirmar,False,estancia_de_32_noches,Ciutat Vella,el Raval,Entire home/apt,Entire rental unit,4.0,2.0,35.0,False,False,,anuncio:596462985209469028,1,False,77.8,19.45,16.37,€,1.188,0,365,,sin_declarar,False,False,False
597041918720211075,452550701.0,,sin_declarar,True,activo,False,estancia_de_32_noches,Horta-Guinardó,el Baix Guinardó,Entire home/apt,Entire condo,3.0,2.0,32.0,False,False,Exempt - seasonal rental,anuncio:597041918720211075,1,False,71.84,23.95,20.16,€,1.188,5,177,Spain - National registration number<br />ESFCNT00000805800026832800000000000000000000000000009<br /><br />Barcelona - Regional registration number<br />Exempt - seasonal rental,exencion_declarada,False,False,True
597645161570284505,346367515.0,solo_sin_licencia,sin_declarar,True,inactivo,False,sin_actividad,Gràcia,la Vila de Gràcia,Entire home/apt,Entire rental unit,5.0,3.0,31.0,True,True,,anuncio:597645161570284505,1,False,,,,,1.188,0,0,Spain - National registration number<br />ESHFNT00000806600002785200100000000000000000000000001,sin_declarar,True,False,False
598179591035252951,3073594.0,mixto,sin_declarar,True,inactivo,False,sin_actividad,Eixample,la Dreta de l'Eixample,Entire home/apt,Entire rental unit,3.0,2.0,2.0,True,False,,anuncio:598179591035252951,1,False,194.0,64.67,54.43,€€,1.188,0,11,,sin_declarar,True,False,False
598279996217567217,8001113.0,sin_anuncios_turisticos,hotel,False,activo,False,regimen_no_vut,Ciutat Vella,el Raval,Private room,Private room in hostel,3.0,1.0,1.0,True,False,HB-003827,anuncio:598279996217567217,1,False,148.0,49.33,41.52,€€,1.188,15,149,Barcelona - Regional registration number<br />HB-003827<br /><br />Spain - National registration number<br />Exempt - hostel,licencia_otro_regimen,False,False,True
598289001750566068,8001113.0,sin_anuncios_turisticos,hotel,False,activo,False,regimen_no_vut,Ciutat Vella,el Raval,Private room,Private room in hostel,1.0,1.0,1.0,True,False,HB-003827,anuncio:598289001750566068,1,False,131.0,131.0,110.26,€€€,1.188,33,107,Barcelona - Regional registration number<br />HB-003827<br /><br />Spain - National registration number<br />Exempt - hostel,licencia_otro_regimen,False,False,True
598303149863205503,8001113.0,sin_anuncios_turisticos,hotel,False,activo,False,regimen_no_vut,Ciutat Vella,el Raval,Private room,Private room in hostel,2.0,1.0,1.0,True,False,HB-003827,anuncio:598303149863205503,1,False,164.0,82.0,69.02,€€,1.188,51,140,Barcelona - Regional registration number<br />HB-003827<br /><br />Spain - National registration number<br />Exempt - hostel,licencia_otro_regimen,False,False,True
598352755393860082,8001113.0,sin_anuncios_turisticos,hotel,False,activo,False,regimen_no_vut,Ciutat Vella,el Raval,Private room,Private room in hostel,2.0,1.0,1.0,True,False,HB-003827,anuncio:598352755393860082,1,False,136.0,68.0,57.23,€€,1.188,18,129,Barcelona - Regional registration number<br />HB-003827<br /><br />Spain - National registration number<br />Exempt - hostel,licencia_otro_regimen,False,False,True
598356191171066552,8001113.0,sin_anuncios_turisticos,hotel,False,activo,False,regimen_no_vut,Ciutat Vella,el Barri Gòtic,Private room,Private room in hostel,2.0,1.0,1.0,True,False,HB-003827,anuncio:598356191171066552,1,False,131.4,65.7,55.3,€€,1.188,31,104,Barcelona - Regional registration number<br />HB-003827<br /><br />Spain - National registration number<br />Exempt - hostel,licencia_otro_regimen,False,False,True
598359787271622681,8001113.0,sin_anuncios_turisticos,hotel,False,activo,False,regimen_no_vut,Ciutat Vella,el Raval,Private room,Private room in hostel,2.0,1.0,1.0,True,False,HB-003827,anuncio:598359787271622681,1,False,99.0,49.5,41.66,€€,1.188,11,141,Barcelona - Regional registration number<br />HB-003827<br /><br />Spain - National registration number<br />Exempt - hostel,licencia_otro_regimen,False,False,True
598948467063185210,450924555.0,,sin_declarar,False,activo,False,no_es_cesion_entera,Ciutat Vella,el Barri Gòtic,Private room,Private room in rental unit,2.0,1.0,32.0,False,False,Exempt - seasonal rental,anuncio:598948467063185210,1,False,51.63,25.82,21.73,€,1.188,1,183,Spain - National registration number<br />ESHFNT00000811900016527400600000000000000000000000006<br /><br />Barcelona - Regional registration number<br />Exempt - seasonal rental,exencion_declarada,False,False,True
598990369105941110,450924555.0,,sin_declarar,True,activo,False,estancia_de_32_noches,Ciutat Vella,el Barri Gòtic,Entire home/apt,Entire rental unit,3.0,2.0,32.0,False,False,Exempt - seasonal rental,anuncio:598990369105941110,1,False,65.71,21.9,18.43,€,1.188,3,157,Spain - National registration number<br />ESHFNT00000811900016527400700000000000000000000000005<br /><br />Barcelona - Regional registration number<br />Exempt - seasonal rental,exencion_declarada,False,False,True
