id,host_id,host_perfil,neighbourhood_group,neighbourhood,room_type,property_type,accommodates,bedrooms,minimum_nights,uso_turistico,borde_31_noches,licencia_regional,vivienda_id,anuncios_de_la_vivienda,es_repeticion,precio_anuncio,precio_por_plaza,precio_plaza_anual,banda_plaza,factor_temporada,number_of_reviews_ltm,availability_365,license,situacion,sujeto_a_vut,sin_licencia,actividad_reciente
439057,2181314.0,solo_con_licencia,Gràcia,la Vila de Gràcia,Entire home/apt,Entire rental unit,6.0,2.0,2.0,True,False,HUTB012497,HUTB012497,1,False,234.0,39.0,32.83,€,1.188,47,68,Barcelona - Regional registration number<br />HUTB012497,licencia_verificada,True,False,True
443110,2201772.0,solo_con_licencia,Eixample,l'Antiga Esquerra de l'Eixample,Entire home/apt,Entire serviced apartment,3.0,2.0,1.0,True,False,HUTB-009761,HUTB-009761,1,False,205.0,68.33,57.51,€€,1.188,0,111,Spain - National registration number<br />ESFCTU00A00806000017771500000000000000000HUTB-0097614<br /><br />Barcelona - Regional registration number<br />HUTB-009761,licencia_verificada,True,False,False
443222,2202284.0,solo_con_licencia,Eixample,la Sagrada Família,Entire home/apt,Entire rental unit,5.0,2.0,1.0,True,False,HUTB-002983,HUTB-002983,1,False,221.1,44.22,37.22,€,1.188,30,106,Barcelona - Regional registration number<br />HUTB-002983<br /><br />Spain - National registration number<br />ESFCTU00000805800005310800000000000000000000000029832,licencia_verificada,True,False,True
449854,1267680.0,solo_con_licencia,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Entire home/apt,Entire rental unit,2.0,1.0,1.0,True,False,HUTB-002370,HUTB-002370,1,False,232.59,116.3,97.89,€€€,1.188,25,298,Spain - National registration number<br />ESFCTU00000805400005855600000000000000000HUTB-0023700<br /><br />Barcelona - Regional registration number<br />HUTB-002370,licencia_verificada,True,False,True
449999,1267680.0,solo_con_licencia,Eixample,la Dreta de l'Eixample,Entire home/apt,Entire rental unit,3.0,1.0,1.0,True,False,HUTB-004205,HUTB-004205,1,False,384.5,128.17,107.88,€€€,1.188,30,312,Barcelona - Regional registration number<br />HUTB-004205<br /><br />Spain - National registration number<br />ESFCTU00000805400008983300000000000000000HUTB-0042055,licencia_verificada,True,False,True
451758,1267680.0,solo_con_licencia,Ciutat Vella,el Raval,Entire home/apt,Entire loft,4.0,1.0,1.0,True,False,HUTB-003091,HUTB-003091,1,False,194.25,48.56,40.87,€€,1.188,18,311,Spain - National registration number<br />ESFCTU00000805600067602000000000000000000HUTB-0030917<br /><br />Barcelona - Regional registration number<br />HUTB-003091,licencia_verificada,True,False,True
457195,1405013.0,mixto,Eixample,la Dreta de l'Eixample,Entire home/apt,Entire rental unit,6.0,3.0,2.0,True,False,HUTB-004073,HUTB-004073,5,False,381.5,63.58,53.51,€€,1.188,9,224,Barcelona - Regional registration number<br />HUTB-004073<br /><br />Spain - National registration number<br />ESFCTU00B108054000208203000000000000000000HUTB0040730,licencia_verificada,True,False,True
469157,340570.0,sin_anuncios_turisticos,Ciutat Vella,el Barri Gòtic,Entire home/apt,Entire condo,4.0,2.0,31.0,True,True,Exempt - seasonal rental,anuncio:469157,1,False,110.93,27.73,23.34,€,1.188,3,243,Spain - National registration number<br />Exempt - tourist apartment<br /><br />Barcelona - Regional registration number<br />Exempt - seasonal rental,exencion_declarada,True,False,True
469177,1432835.0,solo_con_licencia,Sants-Montjuïc,el Poble Sec,Entire home/apt,Entire rental unit,8.0,4.0,2.0,True,False,HUTB-002619,HUTB-002619,1,False,388.0,48.5,40.82,€€,1.188,36,70,Spain - National registration number<br />ESFCTU00000806900023809900000000000000000HUTB-0026198<br /><br />Barcelona - Regional registration number<br />HUTB-002619,licencia_verificada,True,False,True
469710,1995385.0,solo_con_licencia,Eixample,la Dreta de l'Eixample,Entire home/apt,Entire loft,2.0,1.0,1.0,True,False,HUTB-000381,HUTB-000381,1,False,209.98,104.99,88.37,€€€,1.188,33,208,Barcelona - Regional registration number<br />HUTB-000381<br /><br />Spain - National registration number<br />ESFCTU000008054000216550000000000000000000HUTB-003812,licencia_verificada,True,False,True
472062,2337603.0,mixto,Gràcia,la Vila de Gràcia,Entire home/apt,Entire rental unit,4.0,2.0,1.0,True,False,HUTB-213958,HUTB-213958,1,False,331.0,82.75,69.65,€€,1.188,40,187,Barcelona - Regional registration number<br />HUTB-213958<br /><br />Spain - National registration number<br />ESFCTU000008066000013033900000000000000000HUTB-002139,licencia_no_encontrada,True,False,True
473395,2337603.0,mixto,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Entire home/apt,Entire rental unit,4.0,2.0,3.0,True,False,HUTB-368708,HUTB-368708,1,False,294.8,73.7,62.03,€€,1.188,24,315,Barcelona - Regional registration number<br />HUTB-368708<br /><br />Spain - National registration number<br />ESFCTU00000806600005695100000000000000000HUTB-0002613,licencia_no_encontrada,True,False,True
473459,2337603.0,mixto,Gràcia,la Vila de Gràcia,Entire home/apt,Entire rental unit,5.0,2.0,2.0,True,False,HUTB-025983,HUTB-025983,1,False,336.0,67.2,56.56,€€,1.188,29,304,Barcelona - Regional registration number<br />HUTB-025983<br /><br />Spain - National registration number<br />ESFCTU0000080660000569440000000000000000HUTB-00522445,licencia_no_encontrada,True,False,True
481739,2320210.0,solo_con_licencia,Eixample,la Dreta de l'Eixample,Entire home/apt,Entire rental unit,4.0,1.0,2.0,True,False,HUTB-001080,HUTB-001080,6,False,285.5,71.38,60.08,€€,1.188,38,193,Spain - National registration number<br />ESFCTU00000805400017821600000000000000000HUTB-0010805<br /><br />Barcelona - Regional registration number<br />HUTB-001080,licencia_verificada,True,False,True
487233,6907539.0,solo_con_licencia,Sants-Montjuïc,el Poble Sec,Entire home/apt,Entire rental unit,2.0,1.0,2.0,True,False,HUTB-009667,HUTB-009667,1,False,251.5,125.75,105.84,€€€,1.188,47,89,Spain - National registration number<br />ESFCTU00000806900034693000000000000000000HUTB-0096676<br /><br />Barcelona - Regional registration number<br />HUTB-009667,licencia_verificada,True,False,True
490517,2320210.0,solo_con_licencia,Gràcia,el Camp d'en Grassot i Gràcia Nova,Entire home/apt,Entire rental unit,5.0,2.0,3.0,True,False,HUTB-003522,HUTB-003522,2,False,325.33,65.07,54.77,€€,1.188,17,196,Spain - National registration number<br />ESFCTU00000805800008492800000000000000000HUTB-0035228<br /><br />Barcelona - Regional registration number<br />HUTB-003522,licencia_verificada,True,False,True
490803,2320210.0,solo_con_licencia,Eixample,la Sagrada Família,Entire home/apt,Entire rental unit,4.0,2.0,2.0,True,False,HUTB-002111,HUTB-002111,5,False,465.5,116.38,97.95,€€€,1.188,32,197,Barcelona - Regional registration number<br />HUTB-002111<br /><br />Spain - National registration number<br />ESFCTU00000807300014372700000000000000000HUTB-0021115,licencia_verificada,True,False,True
502436,2262273.0,solo_sin_licencia,Ciutat Vella,el Barri Gòtic,Entire home/apt,Entire rental unit,4.0,2.0,32.0,False,False,,anuncio:502436,1,False,72.9,18.23,15.34,€,1.188,0,175,,sin_declarar,False,False,False
503765,2484443.0,solo_con_licencia,Eixample,la Dreta de l'Eixample,Entire home/apt,Entire rental unit,3.0,2.0,2.0,True,False,HUTB-005663,HUTB-005663,1,False,212.03,70.68,59.49,€€,1.188,41,108,Barcelona - Regional registration number<br />HUTB-005663<br /><br />Spain - National registration number<br />ESFCTU00000805400051210200000000000000000HUTB-0056632,licencia_verificada,True,False,True
504657,1447144.0,mixto,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Entire home/apt,Entire rental unit,5.0,3.0,1.0,True,False,,anuncio:504657,1,False,262.47,52.49,44.18,€€,1.188,0,364,Spain - National registration number<br />ESFCTU00000805400004868700000000000000000HUTB-0001924,hutb_no_verificable,True,False,False
508212,2504689.0,solo_con_licencia,Eixample,l'Antiga Esquerra de l'Eixample,Entire home/apt,Entire rental unit,2.0,2.0,2.0,True,False,HUTB-003831,HUTB-003831,1,False,262.91,131.46,110.65,€€€,1.188,40,129,Spain - National registration number<br />ESFCTU00000805600023095600000000000000000HUTB-0038313<br /><br />Barcelona - Regional registration number<br />HUTB-003831,licencia_verificada,True,False,True
510923,2517389.0,solo_con_licencia,Sant Andreu,el Congrés i els Indians,Entire home/apt,Entire rental unit,2.0,3.0,7.0,True,False,HUTB-008605,HUTB-008605,1,False,159.86,79.93,67.27,€€,1.188,3,24,Barcelona - Regional registration number<br />HUTB-008605<br /><br />Spain - National registration number<br />ESFCTU0000081200002692680000000000000000HUTB- 0086055,licencia_verificada,True,False,False
511739,1447144.0,mixto,Eixample,la Sagrada Família,Entire home/apt,Entire rental unit,5.0,2.0,1.0,True,False,,anuncio:511739,1,False,286.0,57.2,48.14,€€,1.188,0,363,Spain - National registration number<br />ESFCTU00000807300023784600000000000000000HUTB-0019231,hutb_no_verificable,True,False,False
512387,1447144.0,mixto,Eixample,la Sagrada Família,Entire home/apt,Entire rental unit,5.0,2.0,2.0,True,False,,anuncio:512387,1,False,302.5,60.5,50.92,€€,1.188,0,363,Spain - National registration number<br />ESFCTU00000807300023784600000000000000000HUTB-0019156,hutb_no_verificable,True,False,False
512666,488117.0,solo_con_licencia,Ciutat Vella,el Raval,Entire home/apt,Entire rental unit,6.0,2.0,1.0,True,False,HUTB-003872,HUTB-003872,4,False,411.0,68.5,57.65,€€,1.188,1,113,Spain - National registration number<br />ESHFTU00000805600069091000200000000000000HUTB-0038723<br /><br />Barcelona - Regional registration number<br />HUTB-003872,licencia_verificada,True,False,False
512737,488117.0,solo_con_licencia,Ciutat Vella,el Raval,Entire home/apt,Entire rental unit,5.0,2.0,2.0,True,False,HUTB-003876,HUTB-003876,3,False,291.0,58.2,48.99,€€,1.188,6,237,Spain - National registration number<br />ESHFTU00000805600043118600100000000000000HUTB-0038760<br /><br />Barcelona - Regional registration number<br />HUTB-003876,licencia_verificada,True,False,True
513825,1093718.0,solo_con_licencia,Eixample,el Fort Pienc,Entire home/apt,Entire rental unit,6.0,3.0,2.0,True,False,HUTB-006895,HUTB-006895,2,False,382.5,63.75,53.66,€€,1.188,3,215,Barcelona - Regional registration number<br />HUTB-006895<br /><br />Spain - National registration number<br />ESFCTU0000080730001018020000000000000000HUTB006895566,licencia_verificada,True,False,True
517407,1093718.0,solo_con_licencia,Eixample,el Fort Pienc,Entire home/apt,Entire rental unit,8.0,4.0,2.0,True,False,HUTB-006817,HUTB-006817,1,False,542.5,67.81,57.07,€€,1.188,3,75,Barcelona - Regional registration number<br />HUTB-006817<br /><br />Spain - National registration number<br />ESFCTU00000807300010279300000000000000000HUTB-0068170,licencia_verificada,True,False,False
519316,2555877.0,,Eixample,Sant Antoni,Entire home/apt,Entire rental unit,3.0,2.0,32.0,False,False,,anuncio:519316,1,False,51.59,17.2,14.48,€,1.188,1,37,,sin_declarar,False,False,False
519494,2556699.0,solo_con_licencia,Sant Martí,la Vila Olímpica del Poblenou,Entire home/apt,Entire townhouse,5.0,2.0,3.0,True,False,HUTB-000706,HUTB-000706,1,False,367.67,73.53,61.89,€€,1.188,8,288,Barcelona - Regional registration number<br />HUTB-000706<br /><br />Spain - National registration number<br />ESFCTU000008072000002546000000000000000000HUTB0007068,licencia_verificada,True,False,True
519631,893805.0,mixto,Eixample,la Dreta de l'Eixample,Entire home/apt,Entire rental unit,8.0,4.0,1.0,True,False,HUTB-006291,HUTB-006291,1,False,319.0,39.88,33.57,€,1.188,56,330,Barcelona - Regional registration number<br />HUTB-006291<br /><br />Spain - National registration number<br />ESFCTU00000805400022434000000000000000000HUTB-0062910,licencia_verificada,True,False,True
520389,1432835.0,solo_con_licencia,Eixample,l'Antiga Esquerra de l'Eixample,Entire home/apt,Entire rental unit,5.0,3.0,1.0,True,False,HUTB-003825,HUTB-003825,1,False,325.33,65.07,54.77,€€,1.188,30,159,Spain - National registration number<br />ESFCTU00000805600087612300000000000000000HUTB-0038254<br /><br />Barcelona - Regional registration number<br />HUTB-003825,licencia_verificada,True,False,True
522705,2570705.0,solo_con_licencia,Eixample,la Dreta de l'Eixample,Entire home/apt,Entire rental unit,4.0,2.0,4.0,True,False,HUTB-010903,HUTB-010903,1,False,273.66,68.42,57.59,€€,1.188,21,215,Spain - National registration number<br />ESFCTU00000805400017115600000000000000HUTB-010903-963<br /><br />Barcelona - Regional registration number<br />HUTB-010903,licencia_verificada,True,False,True
531195,2608724.0,solo_con_licencia,Eixample,Sant Antoni,Entire home/apt,Entire serviced apartment,11.0,4.0,1.0,True,False,HUTB-004508,HUTB-004508,1,False,326.0,29.64,24.95,€,1.188,154,270,Spain - National registration number<br />ESHFTU00000806900013649401100000000000000HUTB-0049860<br /><br />Barcelona - Regional registration number<br />HUTB-004508,licencia_verificada,True,False,True
534410,2626568.0,solo_con_licencia,Eixample,el Fort Pienc,Entire home/apt,Entire loft,2.0,1.0,3.0,True,False,HUTB-012024,HUTB-012024,1,False,363.67,181.84,153.05,€€€€,1.188,18,329,Barcelona - Regional registration number<br />HUTB-012024<br /><br />Spain - National registration number<br />ESFCTU00000807300034829000000000000000000HUTB-0120247,licencia_verificada,True,False,True
534550,2608724.0,solo_con_licencia,Eixample,Sant Antoni,Entire home/apt,Entire serviced apartment,9.0,3.0,1.0,True,False,HUTB-002241,HUTB-002241,1,False,280.0,31.11,26.18,€,1.188,157,268,Spain - National registration number<br />ESHFTU00000806900013649400100000000000000HUTB-0022415<br /><br />Barcelona - Regional registration number<br />HUTB-002241,licencia_verificada,True,False,True
536440,2635405.0,solo_sin_licencia,Horta-Guinardó,el Baix Guinardó,Private room,Private room in condo,1.0,,31.0,True,True,HUTB-010944,HUTB-010944,1,False,,,,,1.188,0,0,Barcelona - Regional registration number<br />HUTB-010944,licencia_no_encontrada,False,False,False
537176,2638282.0,solo_con_licencia,Eixample,Sant Antoni,Entire home/apt,Entire rental unit,3.0,2.0,2.0,True,False,HUTB-004893,HUTB-004893,1,False,213.33,71.11,59.85,€€,1.188,68,66,Spain - National registration number<br />ESFCTU00000806700072873200000000000000000HUTB-0048936<br /><br />Barcelona - Regional registration number<br />HUTB-004893,licencia_verificada,True,False,True
546165,2685251.0,sin_anuncios_turisticos,Sant Martí,el Poblenou,Private room,Private room in guest suite,2.0,,31.0,True,True,Exempt - seasonal rental,anuncio:546165,1,False,,,,,1.188,2,0,Spain - National registration number<br />ESHFNT00000807200081463700100000000000000000000000003<br /><br />Barcelona - Regional registration number<br />Exempt - seasonal rental,exencion_declarada,False,False,False
548052,1447144.0,mixto,Eixample,la Sagrada Família,Entire home/apt,Entire rental unit,5.0,2.0,1.0,True,False,,anuncio:548052,1,False,286.0,57.2,48.14,€€,1.188,0,365,Spain - National registration number<br />ESFCTU00000807300023784600000000000000000HUTB-0019224,hutb_no_verificable,True,False,False
548085,1447144.0,mixto,Eixample,la Sagrada Família,Entire home/apt,Entire rental unit,3.0,1.0,2.0,True,False,,anuncio:548085,1,False,302.5,100.83,84.87,€€€,1.188,0,365,Spain - National registration number<br />ESFCTU00000807300023784600000000000000000HUTB-0019149,hutb_no_verificable,True,False,False
554955,368317.0,solo_sin_licencia,Ciutat Vella,el Raval,Entire home/apt,Entire rental unit,5.0,4.0,31.0,True,True,Exempt - seasonal rental,anuncio:554955,1,False,107.61,21.52,18.11,€,1.188,0,361,Spain - National registration number<br />ESFCNT00000805600004336500000000000000000000000000009<br /><br />Barcelona - Regional registration number<br />Exempt - seasonal rental,exencion_declarada,True,False,False
558886,2747795.0,solo_con_licencia,Eixample,la Nova Esquerra de l'Eixample,Entire home/apt,Entire rental unit,5.0,3.0,2.0,True,False,HUTB-002020,HUTB-002020,1,False,205.79,41.16,34.64,€,1.188,41,208,Barcelona - Regional registration number<br />HUTB-002020<br /><br />Spain - National registration number<br />ESFCTU00000806700051206500000000000000000HUTB-0020208,licencia_verificada,True,False,True
559801,2751629.0,,Sant Andreu,Navas,Private room,Private room in rental unit,2.0,,180.0,False,False,,anuncio:559801,1,False,,,,,1.188,0,0,,sin_declarar,False,False,False
562020,368317.0,solo_sin_licencia,Ciutat Vella,el Raval,Entire home/apt,Entire rental unit,3.0,1.0,31.0,True,True,Exempt - seasonal rental,anuncio:562020,1,False,54.06,18.02,15.17,€,1.188,0,359,Spain - National registration number<br />ESFCNT00000805600030729000000000000000000000000000009<br /><br />Barcelona - Regional registration number<br />Exempt - seasonal rental,exencion_declarada,True,False,False
563971,2773231.0,solo_con_licencia,Eixample,Sant Antoni,Entire home/apt,Entire rental unit,2.0,1.0,1.0,True,False,HUTB-001954,HUTB-001954,1,False,182.0,91.0,76.59,€€€,1.188,84,253,Barcelona - Regional registration number<br />HUTB-001954<br /><br />Spain - National registration number<br />ESFCTU000008069000100501000000000000000000HUTB-001954,licencia_verificada,True,False,True
